id,title,name,category,material,brand,price,rating,reviewsCount,description,url,img_url,inStock,inStockText
B0BN3TT9C4,"WAPLIGHAL Pink Birthday Wrapping Paper for Girls Boys Kids - Poka dots, Star, Gold Glittering Butterflies Design - Birthdays, Holidays, Graduation Gift Wrap - 20 X 29 Inch Per Sheet (8 Precut Folded",Gift Wrap Paper,Health & Household,Paper,WAPLIGHAL,$9.99,4.4,595.0,"🎉Great Value Wrap: Pink Birthday Wrapping Paper Include 8 sheets in 4 patterns Each paper measures 20 inches wide by 29 inches long, one set will wrap several medium and small birthday gifts, quickly and easily. > 🥳Exquisite and Unique Design: This holiday wrapping paper set has 4 kinds of unique designs, containing colorful Poka dots, butterfly gold, the golden star with a pink stripe, and pink-black hand-drawn circles round shapes. This design makes your gift look more cute and unusual. > 🎊Premium Gift Wrapping paper: Made of high-quality paper with glossy finishes, advanced printing technology, clear pattern, and supreme hand feels and texture. Sufficient paper thickness, will not be torn easily during packaging. > ♻️Eco-friendly: If you looking for recyclable wrapping paper, this paper is printed using environmentally friendly inks, onto 80gsm FSC-certified paper making it fully recyclable, it will be a good choice for you. > ⭐️Use all occasions: Perfect for birthdays, holidays, Christmas, Weddings, Mother's Day, Baby showers, and Graduation gift wraps. It is also great for a craft project",https://www.amazon.com/dp/B0BN3TT9C4,https://m.media-amazon.com/images/I/81zDyPAmDML.__AC_SX300_SY300_QL70_ML2_.jpg,True,Only 1 left in stock - order soon.  Only 1 left in stock - order soon.
B0DQL83T5P,"RUSPEPA Wrapping Paper Roll, Gift Wrapping Paper, 30 Inches x 32.8 Feet, Gift Wrap with Make America Great Again Text Pattern Great for Birthday, Holiday and Party",Gift Wrap Paper,Health & Household,Paper,RUSPEPA,$19.99,4.6,63.0,"Features: The wrapping paper printed ""Make America Great Again"" text on white background. It’s simple yet elegant, adding a touch of sophistication to any gift > Size: The 30 inches wide by 32.8 feet long is designed for convenience. The compact size suitable for small and medium gift wrapping paper, while being easy to store among your craft supplies > High-Quality Paper: Crafted with durable paper, this gift wrap offers excellent strength and reliability. Tear-resistant and durable, it ensures your gifts stay beautifully wrapped without ripping or wrinkling > Practical Wrapping Solution: Crafted from durable, responsibly sourced materials, our wrapping paper gift is designed with minimal waste in roll packaging and a natural look. Its sturdy design allows for multiple uses, offering a stylish and eco-conscious choice > All Occasions: These wrapping paper are perfect for 4th of July, Memorial Day, Birthday, Holiday and can be used to add a splash of color to all of your gifts. Please do not store in direct sunlight",https://www.amazon.com/dp/B0DQL83T5P,https://m.media-amazon.com/images/I/817m4aEcYWL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock  In Stock
B0CXJ1ZRSJ,"Burlap Ribbon 1 inch Wide 10 Yards Rustic Jute Ribbons for Crafts, Burlap Ribbon for Wreath, Garland, Tree Outdoor, Wedding, Christmas Halloween Decoration Fabric Ribbon for Gift Wrapping",Ribbons,"Arts, Crafts & Sewing",Hiswan,Hiswan,$7.99,4.7,33.0,"RIBBON SIZE: The Burlap Ribbon is 1 inch wide, 10 Yards in length, enough to meet your daily needs. > HIGH QUALITY MATERIAL: Our jute ribbon is made of high quality jute fiber, ensuring durability and long-lasting quality. Every inch has been engineered to provide excellent support and finish for your project. > WIDE USES: This natural rustic jute wrap ribbon is perfect for a variety of crafting and decorating projects. Whether used to wrap gifts, make garlands, ornaments, or decorate your home and Christmas tree, the gift ribbon can show a unique natural style. > NATURAL LOOK: Fabric Burlap ribbon has a natural rough texture and yellowish hue, adding a touch of raw and rustic style to your project. It's ideal for creating a farmhouse style or outdoor themed decoration. > ENVIRONMENTALLY FRIENDLY AND SUSTANINABLE: As a product made of natural fibers, our jute burlap ribbon meets environmental standards. Choosing our solid ribbon will not only meet your decorative needs, but also contribute to the earth and make your creativity more meaningful.",https://www.amazon.com/dp/B0CXJ1ZRSJ,https://m.media-amazon.com/images/I/71PNvG4HPdL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock
B07DN83RY2,"Juvale 200 Pack Kraft Paper Gift Tags with Jute Twine String - Large Blank Merchandise Price Labels 2.4 x 3.5 - Bulk Brown Hang Tag Set for Wedding, Birthday, Art & Craft Wrapping",Key Tags,Office Products,Paper,Juvale,$8.54,4.7,279.0,"Gift Tags with String Attached: Add the final touch to gifts for friends, family, clients, and customers with these blank brown tags with a string attached and pre-punched holes > Multi-Purpose: Decorate the craft tags with string using stamps, stickers, markers, and other markings to personalize product tags, bookmarks, or on-sale clothing labels > Get Creative: These tags are each made from 300gsm kraft paper with a blank surface making them an excellent choice for Mother's love letters, thank you notes and small business customization > Add A Personal Touch: Each one of the blank brown tags with hole measure 2.4x3.5 inches, and each one of our sturdy jute strings measures 7 inches in total length > Tag, You're It: In this bulk set, you will receive 200 rectangular brown price tags with string attached, a pre-punched hole and a blank surface to add to your gifting and clothing display supplies",https://www.amazon.com/dp/B07DN83RY2,https://m.media-amazon.com/images/I/71LlIm2kaRL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock  In Stock
B0DB8DDPFL,"Merry Christmas Wrapping Paper Set, 6 Folded Sheets Green Red Kraft Xmas Wrap, Holiday Deer Trees Santa Snowman Kraft Winter Holiday New Year Gift Wrap for Women, Men, Boys, Girls",Gift Wrap Paper,Health & Household,Paper,BWLOIES,$7.99,4.5,726.0,"PACKAGE CONTENT: The modern christmas wrapping paper set includes 6 sheets of neutral kraft gift wrapping paper christmas, come with 6 gift tags and 3 rolls of gift ribbon. The size of the variety christmas paper is 27.6inches x 20inches, suitable for most gifts ranging in size from small to medium. A great value package to meet your chritmas gift wrap needs > ECO-FRIENDLY WINTER WRAPPING PAPER SHEETS: The green and red xmas wrapping paper classic made of 100gsm premium kraft paper. Biodegradable and recyclable after use.These holiday wrapping papers are a way to protect our environment. you can wrap gifts quickly and efficiently with these assorted christmas wrap paper without worrying about unnecessary rips or tears > CHRISTMAS THEMED DESIGN: These holiday gift wrap christmas full of strong Christmas atmosphere,the main colors are red and green,printed with Merry Christmas,Happy New Year, Christmas tree, snowman,Santa Claus, gifts, snowflakes, Christmas stockings, candy, bells and other patterns.This papel de regalo navidad with a hand-painted and graffiti design. > WIDE RANGE OF USE: The christmas gift wrapper paper is perfect for present wrap like clothes,books,goodies,toys and so on. Not only for thick chrsitmas gift wrapping paper victorian and New Year gift wrapping paper,also good for craft projects,table coverings,wrap flowers or other DIY project. Meanwhile, these cute gift wrap xmas are suitable for anyone, women, men, boys, girls, fathers, mothers, sons, daughters, friends, neighbors, classmates, etc. > KINDLY REMINDER: The natural santa wrapping paper kit is folded into 1/4 size and sealed in bags for shipping and there will be creases,but it does not affect usage of the snowman wrapping paper",https://www.amazon.com/dp/B0DB8DDPFL,https://m.media-amazon.com/images/I/81bZMWZQTJL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock
B0BDSYKDF1,"Boho Style Christmas Tree Gift Tag Stickers – 2 x 3 Inch Holiday Labels with Unique Tree Designs – 100 Adhesive Kraft Tags, Eco-Friendly, Made in USA",Gift Wrap Tags,Health & Household,Cardboard,InStockLabels.com,$16.72,4.7,9.0,"Boho Christmas Tree Design: These 2 x 3 inch tags feature a unique boho-style Christmas tree design, adding a trendy, artistic touch to your holiday gift wrapping. > 100 Total Labels: Each roll includes 100 adhesive gift tags, providing plenty for all your holiday gifting needs, from small packages to larger presents. > High-Quality Kraft Material: Made from natural kraft paper, these tags bring a rustic, eco-friendly look that pairs well with any wrapping style, adding charm to every gift. > Strong Permanent Adhesive: Designed to stick securely, the permanent adhesive works perfectly on wrapping paper, gift bags, and boxes, ensuring tags stay firmly in place. > Eco-Friendly and Made in the USA: Printed with eco-friendly inks and proudly made in the USA, these tags offer a sustainable option for environmentally conscious holiday gift-giving.",https://www.amazon.com/dp/B0BDSYKDF1,https://m.media-amazon.com/images/I/6164JpiFWbL.__AC_SX300_SY300_QL70_ML2_.jpg,True,Only 1 left in stock - order soon.
B0BJHNFXB5,"Solid Print Holiday Gift Twisted Handles Kraft Paper Bags in Bulk, Multipurpose use, Suitable for Every Occasion, 8 X 4.25 X 10.5, White",Gift Bags,Health & Household,"Cardboard, Paper Bag",Elegant Supply,$9.99,5.0,1.0,"Paper > VALUE PACK- Available in four sizes and colors, you can purchase our 5, 10, 25, 50, 100 pack or 200 pack bulk option. > ECO-FRIENDLY- Our paper bags are made from durable material, which is also recyclable, biodegradable, and compostable, and best of all, super easy to use! > MULTIFUNCTIONAL- Suitable for all occasions. Perfect for party favors, goodie bags, holiday gift bags, shopping, take out, and any other needs you may think of. > CONSTRUCTION- Sturdy and reinforced twist handles for easy carry. Heavy weight paper to reduce risk of tearing. Square bottom to allow bags to stand up on their own.",https://www.amazon.com/dp/B0BJHNFXB5,https://m.media-amazon.com/images/I/71q4Nqwm1NL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock
B0BXTPQ9H1,Mad Dog Products English Slip Dog Lead | 3/8 Inch x 6 Feet | Jute,Basic Leashes,Pet Supplies,Mad Dog Products,Mad Dog Products,$23.99,4.5,82.0,"NO COLLAR NEEDED: Designed for ease of use for you and your pup. Just slip the loop over the dog's neck and secure it with the custom locking stopper made by Mad Dog's product specialists. > TRAINER APPROVED: The slip leash is great for training and is favored by dog trainers and breeders around the world. 23 different color options to match your dog's unique personality and style. > BETTER MATERIALS AND PREMIUM FEEL: Mad Dog Products leashes are soft on the hands, machine washable and UV fade-proof. Always handmade using quality polypropylene rope and brass rust-proof hardware. > MADE IN THE USA: Mad Dog Products are all proudly made in the United States of America. We hand-craft every item to ensure its design is perfect and exactly what you need for your outdoor adventures. > STYLISH COLORS: Choose from 23 different color options to match your dog's unique personality and style.",https://www.amazon.com/dp/B0BXTPQ9H1,https://m.media-amazon.com/images/I/61Xz4eRyqEL.__AC_SY300_SX300_QL70_ML2_.jpg,True,In Stock
B0D1558CGN,"Mad Dog Products 1/4"" x 15' Easy Leader Jute Solid Braid English Slip Lead Dog Leash - Made in USA",Training Leashes,Pet Supplies,Mad Dog Products,Mad Dog Products,$26.99,4.5,11.0,"TRAINER APPROVED: The slip leash is great for training and is favored by dog trainers and Kennel Clubs around the world. We offer 23 different color options to match your dog's unique personality and style. > NO COLLAR NEEDED: Designed for ease of use, just slip the loop over the dog's neck and secure with the Custom push button stopper. > EASY LEADER: English Slip Leash with the added S Hook attachment. The added attachment provides the ultimate muzzle control, perfect for working with dogs in training, puppies, or for your daily walks! > BETTER MATERIALS AND PREMIUM FEEL: Mad Dog Products leashes are soft on the hands, machine washable and UV fade-proof. Always handmade using quality solid braid rope, spring loaded stopper, and brass rust-proof hardware. > MADE IN THE USA: Mad Dog Products are all proudly made in the United States of America. We hand-craft every item to ensure its design is perfect and exactly what you need for you and your dogs outdoor adventures.",https://www.amazon.com/dp/B0D1558CGN,https://m.media-amazon.com/images/I/714F2UIA8TL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock
B0BKT12Z6V,"12"" Natural Burlap Fabric Roll 10 Yards Jute Ribbon for Gift Wrapping Craft Projects Wedding Decoration Home Decoration 30CM",Ribbons,"Arts, Crafts & Sewing",INSPIRELLE,INSPIRELLE,$21.99,4.8,247.0,Width: 12 inch (30CM); Length: 10 Yards=9.1 M=30 Foot > Material: natural jute fibers. > Feature: Hemmed edge preventing from fraying. Stiff and not fade easily. > Purpose: Great for any occation decoration. > Caution: They are not metal wired burlap.,https://www.amazon.com/dp/B0BKT12Z6V,https://m.media-amazon.com/images/I/61gNtGc5QcL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock  In Stock
B0CSS74D6J,"Larcenciel 100 Sheets White Tissue Paper for Gift Bags, Matte Gift Wrapping Tissue Paper for Packaging & DIY Crafts, Art Tissue Crepe Paper for Wedding Birthday Party Easter Mother's Day,19.7x13.8inch",Art Tissue,"Arts, Crafts & Sewing",Wedding Birthday Party Easter Mother's Day,Larcenciel,$7.99,4.6,1720.0,"Generous Quantity Size: Each pack comes with 100 sheets of white tissue paper bulk, each measuring 19.7 x 13.8 inches, perfectly sized to stuff into gift bags and baskets, wrap fit small to medium-sized gifts, adding that extra bit of flair > Elegant White Color: The pristine white color of our gift wrap tissue paper enhances the aesthetics of your gift wrapping, making every gift an exciting and appreciated surprise > Premium Quality: Made of high quality soft material, safe, recyclable and eco-friendly paper that won't tear easily, perfect for decorating gifts for any occasion, enhances the look and feel of your gifts > Versatile & Convenient: This packing tissue paper perfect for decorative wine bottles, gift bags and baskets, clothing, shoe packaging, DIY crafts and more > Wide Application: Our tissue wrapping paper is a must-have for all occasions - birthdays, holidays, weddings, Valentine's Day and Christmas. Make every celebration special with our premium tissue paper",https://www.amazon.com/dp/B0CSS74D6J,https://m.media-amazon.com/images/I/41tRd7MgtxL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock  In Stock
B0DKJ4YXD8,"Partystadl 12 Pack Party Favor Boxes, Eco-Friendly Kraft Paper Candy Boxes with Handles, Sturdy Favor Boxes for Birthday, Holiday Events, and Snacks (Olive Green)",Gift Boxes,Health & Household,Paper,Partystadl,$9.99,,,"Customizable and Versatile – These DIY treat boxes can be easily personalized with stickers, painting, or writing, making them perfect for birthdays, holidays, and themed events. Add a creative touch to every occasion! > Eco-Friendly Kraft Paper – Made from durable, environmentally friendly kraft paper, these party favor boxes are sturdy and recyclable, ideal for eco-conscious celebrations > Perfect for Small Treats and Gifts – With enough room for cookies, candy, small toys, or gifts, our treat boxes provide a charming way to present your party favors, ensuring your guests leave with something special > Sturdy and Easy to Use – Designed for convenience, these sturdy cardboard treat boxes feature easy-to-load construction and a secure lid, making them perfect for any event, big or small > Great for Bulk Events – Available in a pack of 12, these treat boxes are perfect for large gatherings, birthday parties, or holiday celebrations. Keep your party supplies stylish, functional, and eco-friendly",https://www.amazon.com/dp/B0DKJ4YXD8,https://m.media-amazon.com/images/I/41vMqfb7SGL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock
